Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hypopigmentation-immunodeficiency disease	1/11	0.04630715680061324	0.2905645605861866	0	0	23.416470588235295	71.94614007723759	AP3B1
Vascular System Injuries	1/11	0.04630715680061324	0.2905645605861866	0	0	23.416470588235295	71.94614007723759	ATP7A
Degeneration of anterior horn cells	1/11	0.04630715680061324	0.2905645605861866	0	0	23.416470588235295	71.94614007723759	VRK1
Lean body mass	1/11	0.04630715680061324	0.2905645605861866	0	0	23.416470588235295	71.94614007723759	HSD17B11
Dry hair	1/11	0.04630715680061324	0.2905645605861866	0	0	23.416470588235295	71.94614007723759	ERCC8
Corneal Opacity	2/80	0.04653106794254883	0.2905645605861866	0	0	6.054945054945055	18.574361747156463	PIGN;PEX10
Multicystic Dysplastic Kidney	2/81	0.047578842583712665	0.2905645605861866	0	0	5.977998794454491	18.205200853023133	PIGN;PEX10
Muscle hypotonia	5/460	0.048235740522038974	0.2905645605861866	0	0	2.6399403066069733	8.003388304402764	ALG6;PEX10;ATP7A;PHF6;PIBF1
Salivary Gland Neoplasms	2/82	0.04863524067206779	0.2905645605861866	0	0	5.90297619047619	17.847098910209784	ATF1;ST3GAL4
Maturity onset diabetes mellitus in young	2/83	0.04970017061259172	0.2905645605861866	0	0	5.829805996472663	17.4996021535136	SACM1L;APPL1
Hematopoietic Neoplasms	3/192	0.04994828555981887	0.2905645605861866	0	0	3.772231784279977	11.30450009566391	PHF6;DCK;EIF4E
Asperger Syndrome	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	TSNAX
Aortic Aneurysm, Ruptured	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	ATP7A
Rib segmentation abnormalities	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	FGFRL1
Fair hair	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	AP3B1
CRANIOSYNOSTOSIS, TYPE 2	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	ERCC8
Bladder Diverticulum	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	ATP7A
Generalized neonatal hypotonia	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	PEX10
Lymphoma, Lymphocytic, Intermediate	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	EIF4E
Cystic renal dysplasia	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	TXNRD1
Intestinal metaplasia of gastric mucosa	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	ING2
Prenatal Injuries	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	ATP7A
Primary immunoglobulin A nephropathy (disorder)	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	SACM1L
Progeroid facial appearance	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	ERCC8
Dysplastic Nevus Syndrome	1/12	0.05041028257884421	0.2905645605861866	0	0	21.28663101604278	63.595089599609956	ING2
Developmental delay (disorder)	3/193	0.050584544488692096	0.2905645605861866	0	0	3.752187698161065	11.196937808574203	CENPE;STAG2;CEP128
Sloping forehead	2/84	0.05077354142722034	0.2905645605861866	0	0	5.758420441347271	17.16228052835959	CENPE;CENPJ
Downturned corners of mouth	2/85	0.05185526274113122	0.2905645605861866	0	0	5.688755020080321	16.83472618948413	DVL1;FGFRL1
Gait abnormality	3/195	0.05186895706431623	0.2905645605861866	0	0	3.7127259036144578	10.986085142535327	ERCC8;ERLIN2;PIBF1
Spinal Muscular Atrophy	3/196	0.05251709026377236	0.2905645605861866	0	0	3.6933017042262315	10.882744234294867	HDAC2;VRK1;ATP7A
Muscular hypotonia of the trunk	2/86	0.05294524480218262	0.2905645605861866	0	0	5.620748299319728	16.51655210750391	ALG6;SPATA5
Chronic active hepatitis	2/87	0.05404339842466841	0.2905645605861866	0	0	5.554341736694678	16.20739078588667	TXNRD1;ATP7A
Antley-Bixler Syndrome, Autosomal Dominant	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	TXNRD1
Malignant Hypertension	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	MAT2B
Rieger syndrome	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	FGFRL1
Bifid tongue	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	DVL1
Congenital, Hereditary, and Neonatal Diseases and Abnormalities	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	ALG6
Blonde hair	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	AP3B1
Multiple Acyl Coenzyme A Dehydrogenase Deficiency	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	TXNRD1
Neurologic Manifestations	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	ATP7A
Cleft tongue	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	DVL1
Oncogenic osteomalacia	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	NCKAP1L
Tremor, Limb	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	ATP7A
Hypoplasia of teeth	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	ERCC8
Hypoplastic pelvis	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	ERCC8
Persistent cavum septum pellucidum	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	FGFRL1
Delayed eruption of primary teeth	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	ERCC8
Dysmetric saccades	1/13	0.05449596012786739	0.2905645605861866	0	0	19.511764705882353	56.77199069596926	PEX10
Atypical scarring of skin	2/88	0.055149635059429845	0.2905645605861866	0	0	5.489479512735326	15.906893057840291	ERCC8;ATP7A
Chordoma	2/88	0.055149635059429845	0.2905645605861866	0	0	5.489479512735326	15.906893057840291	DVL1;EIF4E
Iron Overload	2/88	0.055149635059429845	0.2905645605861866	0	0	5.489479512735326	15.906893057840291	IREB2;EIF3A
Bronchioloalveolar Adenocarcinoma	2/89	0.056263866722923495	0.2905645605861866	0	0	5.426108374384237	15.614726984034691	DCUN1D1;EIF4E
Carcinogenesis	24/4065	0.05686300076065465	0.2905645605861866	0	0	1.5205115310007904	4.359474423253746	ATF1;TSNAX;HDAC2;RMI1;UBA6;TXNRD1;IREB2;HMGB2;VRK1;CACYBP;ERLIN2;PHF6;FGFRL1;KIN;CENPE;ING2;STAG2;DVL1;ST3GAL4;KIF20B;EIF4E;ASF1A;EIF3A;APPL1
Motor neuron atrophy	2/90	0.05738600604296518	0.2905645605861866	0	0	5.364177489177489	15.330576816876379	ERLIN2;ATP7A
Short palm	2/90	0.05738600604296518	0.2905645605861866	0	0	5.364177489177489	15.330576816876379	DVL1;ATP7A
Leukodystrophy	3/204	0.05784300126124372	0.2905645605861866	0	0	3.5448660312893363	10.102949059806244	ERCC8;PEX10;ATP7A
Methemoglobinemia	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	TXNRD1
Histiocytoma, Angiomatoid Fibrous	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	ATF1
Gastroparesis	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	ATP7A
Hashimoto's encephalitis	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	ASF1A
Hip Dysplasia	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	AP3B1
Testicular Hydrocele	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	PIGN
Aarskog syndrome	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	CENPJ
Hypoplasia of the pons	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	VRK1
Very long chain fatty acid accumulation	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	PEX10
Intravascular hemolysis	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	ATP7A
Zellweger-Like Syndrome	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	PEX10
Disorder of face	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	ATP7A
Limb hypertonia	1/14	0.05856426270354889	0.2905645605861866	0	0	18.00995475113122	51.10559906499446	SPATA5
Premature aging syndrome	2/92	0.05965366104364009	0.2905645605861866	0	0	5.2444444444444445	14.785136502876078	HDAC2;ERCC8
Ataxia	3/208	0.0605987023762318	0.2905645605861866	0	0	3.474992653540993	9.742078656102738	IREB2;PEX10;ATP7A
Traditional Serrated Adenoma	2/94	0.061951912727547895	0.2905645605861866	0	0	5.12991718426501	14.268335220264353	HDAC2;EIF4E
Mesomelia	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	DVL1
Brachydactyly type A3	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	DVL1
Short middle phalanx of the 5th finger	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	DVL1
Glucocorticoid deficiency	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	TXNRD1
Nevi and Melanomas	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	EIF4E
Abnormal upper motor neuron morphology	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	ERLIN2
Type I transferrin isoform profile	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	ALG6
Partial or complete agenesis of corpus callosum	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	CENPE
Abnormality of the face	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	ATP7A
Curly eyelashes	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	DVL1
Alkaline phosphatase measurement	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	ST3GAL4
Large earlobe	1/15	0.06261526327259834	0.2905645605861866	0	0	16.722689075630253	46.33432734971711	PHF6
Rotting teeth	2/95	0.06311230005452048	0.2905645605861866	0	0	5.074500768049155	14.0200316665264	ERCC8;AP3B1
Pachygyria	2/95	0.06311230005452048	0.2905645605861866	0	0	5.074500768049155	14.0200316665264	CENPJ;PEX10
Congenital diaphragmatic hernia	2/95	0.06311230005452048	0.2905645605861866	0	0	5.074500768049155	14.0200316665264	PIGN;FGFRL1
Big calvaria	3/213	0.06412879992569477	0.2905645605861866	0	0	3.391394148020654	9.315690759735027	PIGN;DVL1;PEX10
Increased size of skull	3/213	0.06412879992569477	0.2905645605861866	0	0	3.391394148020654	9.315690759735027	PIGN;DVL1;PEX10
Craniosynostosis	3/214	0.06484609476488776	0.2905645605861866	0	0	3.3751498886541427	9.233527795876944	CENPE;CENPJ;FGFRL1
Seizures	9/1174	0.06489095995722609	0.2905645605861866	0	0	1.8810657154004793	5.144803060541774	CENPE;ALG6;PIGN;ERCC8;PEX10;ATP7A;SPATA5;PHF6;FGFRL1
Ewings sarcoma	4/352	0.06526909782178697	0.2905645605861866	0	0	2.742640874684609	7.485315824798164	ATF1;STAG2;ZNF93;EIF4E
Increased head circumference	3/215	0.06556711919238857	0.2905645605861866	0	0	3.359058877017504	9.15236370027429	PIGN;DVL1;PEX10
Muscle Spasticity	4/353	0.06580950476709904	0.2905645605861866	0	0	2.734642532671745	7.440937724360695	PIGN;PEX10;ATP7A;SPATA5
Intellectual Disability	16/2503	0.06645123238128099	0.2905645605861866	0	0	1.6016543167327244	4.342544444167157	ALG6;PIGN;AP3B1;VRK1;PEX10;ERLIN2;SPATA5;PHF6;CENPE;STAG2;CENPJ;DVL1;ERCC8;ATP7A;PIBF1;EIF3A
Adrenoleukodystrophy, Neonatal	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	PEX10
Replication Error Phenotype	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	HDAC2
Ataxia, Motor	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	ATP7A
Restrictive lung disease	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	AP3B1
Benign neoplasm of bladder	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	STAG2
Methamphetamine dependence	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	TSNAX
Microsatellite Instability	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	HDAC2
Severe chronic obstructive pulmonary disease	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	IREB2
Broad ribs	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	ATP7A
Neoplasm of uncertain or unknown behavior of bladder	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	STAG2
Sialic Acid Storage Disease, Finnish Type (disorder)	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	ATP7A
Other anxiety states	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	HDAC2
Tremor, Rubral	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	ATP7A
Partial agenesis of corpus callosum	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	CENPE
Uterine Corpus Sarcoma	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	DCK
Pontoneocerebellar hypoplasia	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	VRK1
Elevated levels of phytanic acid	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	PEX10
Pyruvate Dehydrogenase Complex Deficiency Disease	1/16	0.06664903451940749	0.2905645605861866	0	0	15.607058823529412	42.26882712102443	TXNRD1
Neuromuscular Diseases	2/101	0.07022703458882906	0.2997907802729508	0	0	4.765512265512266	12.657305103863148	TXNRD1;ATP7A
Ethylmalonic encephalopathy	1/17	0.0706656488135395	0.2997907802729508	0	0	14.630882352941176	38.768849097220134	TXNRD1
Multiple congenital anomalies	1/17	0.0706656488135395	0.2997907802729508	0	0	14.630882352941176	38.768849097220134	VRK1
Carcinoma in situ of bladder	1/17	0.0706656488135395	0.2997907802729508	0	0	14.630882352941176	38.768849097220134	STAG2
Myoepithelioma	1/17	0.0706656488135395	0.2997907802729508	0	0	14.630882352941176	38.768849097220134	ATF1
Color blindness	1/17	0.0706656488135395	0.2997907802729508	0	0	14.630882352941176	38.768849097220134	EIF4E
Congenital pontocerebellar hypoplasia	1/17	0.0706656488135395	0.2997907802729508	0	0	14.630882352941176	38.768849097220134	VRK1
UV-Sensitive Syndrome	1/17	0.0706656488135395	0.2997907802729508	0	0	14.630882352941176	38.768849097220134	ERCC8
Downward slant of palpebral fissure	3/222	0.0707176514970926	0.2997907802729508	0	0	3.250536392143918	8.610866161446987	CENPE;CENPJ;DVL1
leukemia	13/1941	0.07100740993127079	0.3000985948777255	0	0	1.66129994884329	4.394090257027951	HDAC2;SACM1L;TXNRD1;HMGB2;PHF6;DCK;PTBP3;STAG2;SLC22A16;DVL1;ERCC8;EIF4E;EIF3A
Xerosis	2/104	0.07387870559220562	0.30083754043858757	0	0	4.624649859943977	12.048741998868683	ERCC8;ATP7A
Reduced subcutaneous adipose tissue	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	ERCC8
Mitochondrial encephalopathy	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	TXNRD1
Myeloid and Lymphoid Neoplasms with FGFR1 Rearrangement	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	CNTRL
Nappy hair texture	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	ATP7A
Narrowing of ear canal	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	FGFRL1
Osteofibrous Dysplasia	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	CENPJ
Hypocupremia	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	ATP7A
Congenital hernia of foramen of Bochdalek	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	FGFRL1
Congenital hernia of foramen of Morgagni	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	FGFRL1
Hypoplastic fingernail	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	PIGN
Achromasia	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	AP3B1
Wooly hair	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	ATP7A
Afro-textured hair	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	ATP7A
Kinky hair texture	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	ATP7A
Aneurysmal disease	1/18	0.07466517827093744	0.30083754043858757	0	0	13.76955017301038	35.728422579909434	ATP7A
Abnormal behavior	4/372	0.0765214042995871	0.30742029285473654	0	0	2.590933191940615	6.6591770624493	TSNAX;STAG2;PEX10;ATP7A
CADASIL Syndrome	1/19	0.07864769465120389	0.30946671225586947	0	0	13.003921568627451	33.06607217254294	DVL1
Multiple adenomatous polyps	1/19	0.07864769465120389	0.30946671225586947	0	0	13.003921568627451	33.06607217254294	HDAC2
Hypothermia, natural	1/19	0.07864769465120389	0.30946671225586947	0	0	13.003921568627451	33.06607217254294	ATP7A
Classical phenylketonuria	1/19	0.07864769465120389	0.30946671225586947	0	0	13.003921568627451	33.06607217254294	TXNRD1
Hypopigmentation of hair	1/19	0.07864769465120389	0.30946671225586947	0	0	13.003921568627451	33.06607217254294	ATP7A
Aortic Rupture	1/19	0.07864769465120389	0.30946671225586947	0	0	13.003921568627451	33.06607217254294	ATP7A
Malabsorption	2/108	0.07884055998408557	0.30946671225586947	0	0	4.449236298292902	11.30251818539782	PEX10;ATP7A
Long face	2/108	0.07884055998408557	0.30946671225586947	0	0	4.449236298292902	11.30251818539782	ATP7A;PIBF1
Chronic myeloproliferative disorder	3/233	0.07916855521117988	0.30946671225586947	0	0	3.093347302252488	7.84527346344335	CENPE;CNTRL;ERCC8
Dry skin	2/110	0.08135992846846138	0.30946671225586947	0	0	4.366402116402116	10.95474578526287	ERCC8;ATP7A
Adenocarcinoma of lung, stage I	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	EIF4E
Soft skin	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	ATP7A
Hair Color	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	ST3GAL4
Stenosis of external auditory canal	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	FGFRL1
Chronic multifocal osteomyelitis	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	PIGN
Abnormal visual pursuit	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	PEX10
Impaired smooth pursuit	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	PEX10
Peroxisome biogenesis disorders	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	PEX10
Peyronie Disease	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	HDAC2
Velvety skin	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	ATP7A
Infantile Refsum Disease (disorder)	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	PEX10
PITUITARY DWARFISM I	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	CENPJ
Wolf-Hirschhorn Syndrome	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	FGFRL1
Zellweger Spectrum	1/20	0.08261326946777713	0.30946671225586947	0	0	12.318885448916408	30.718187529247054	PEX10
Umbilical hernia	2/111	0.08262895573257296	0.30946671225586947	0	0	4.326124945391	10.786738767741424	DVL1;ATP7A
Basal ganglia calcification	1/21	0.08656197393564473	0.31731736864472415	0	0	11.702352941176471	28.634424919991112	ERCC8
Chediak-Higashi Syndrome	1/21	0.08656197393564473	0.31731736864472415	0	0	11.702352941176471	28.634424919991112	AP3B1
Oncocytoma, renal	1/21	0.08656197393564473	0.31731736864472415	0	0	11.702352941176471	28.634424919991112	TXNRD1
Stricture of anus	1/21	0.08656197393564473	0.31731736864472415	0	0	11.702352941176471	28.634424919991112	PIGN
Sudden Cardiac Arrest	1/21	0.08656197393564473	0.31731736864472415	0	0	11.702352941176471	28.634424919991112	ATF1
Papillon-Lefevre Disease	1/21	0.08656197393564473	0.31731736864472415	0	0	11.702352941176471	28.634424919991112	ERLIN2
Duane Retraction Syndrome	1/21	0.08656197393564473	0.31731736864472415	0	0	11.702352941176471	28.634424919991112	DVL1
Limited elbow extension	1/21	0.08656197393564473	0.31731736864472415	0	0	11.702352941176471	28.634424919991112	ATP7A
Spastic Paraplegia	2/115	0.08776560317489009	0.32087847509973044	0	0	4.1721449641803625	10.151185910579056	TXNRD1;ERLIN2
Gastroesophageal reflux disease	3/246	0.08969663649001997	0.32399621943208273	0	0	2.925925925925926	7.055349578800929	PIGN;ATP7A;FGFRL1
Resting Tremor	1/22	0.0904938789441273	0.32399621943208273	0	0	11.14453781512605	26.774451939878727	ATP7A
Rib fusion	1/22	0.0904938789441273	0.32399621943208273	0	0	11.14453781512605	26.774451939878727	FGFRL1
Cockayne Syndrome, Type II	1/22	0.0904938789441273	0.32399621943208273	0	0	11.14453781512605	26.774451939878727	ERCC8
Short humerus	1/22	0.0904938789441273	0.32399621943208273	0	0	11.14453781512605	26.774451939878727	ATP7A
Hypoplastic iliac wing	1/22	0.0904938789441273	0.32399621943208273	0	0	11.14453781512605	26.774451939878727	ERCC8
Death in childhood	1/22	0.0904938789441273	0.32399621943208273	0	0	11.14453781512605	26.774451939878727	ATP7A
Platelet Storage Pool Deficiency	1/22	0.0904938789441273	0.32399621943208273	0	0	11.14453781512605	26.774451939878727	AP3B1
Retrognathia	2/119	0.09299558293639879	0.32456048305576135	0	0	4.028693528693529	9.56896609259005	CENPJ;DVL1
Carcinoma, Transitional Cell	4/399	0.09315821195685275	0.32456048305576135	0	0	2.4104970669959864	5.721208792691514	HDAC2;STAG2;EIF4E;EIF3A
Visual Impairment	3/251	0.09389558563661556	0.32456048305576135	0	0	2.866206762534007	6.780218191937916	AP3B1;PEX10;PHF6
Neurologic Symptoms	2/120	0.09431711913113164	0.32456048305576135	0	0	3.994350282485876	9.431030761103186	AP3B1;ATP7A
Episodic tachypnea	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	PIBF1
Rubinstein-Taybi Syndrome	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	EIF4E
Gait imbalance	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	ERLIN2
Multi-infarct dementia	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	EIF4E
Squamous Cell Neoplasms	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	DVL1
Hemorrhagic Fever with Renal Syndrome	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	AP3B1
Psychomotor retardation, profound	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	PEX10
Congenital hypoplasia of clavicle	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	ATP7A
Cryptogenic Chronic Hepatitis	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	ATP7A
Antithrombin III Deficiency	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	ALG6
Aplasia/Hypoplasia of the abdominal wall musculature	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	ATP7A
Loss of speech	1/23	0.0944090551290999	0.32456048305576135	0	0	10.637433155080213	25.105600520866265	ERLIN2
Congenital Disorders of Glycosylation	2/122	0.09697654484794807	0.3325597642180254	0	0	3.927380952380952	9.1637035246627	ALG6;PIGN
Bronchitis	1/24	0.09830757280729437	0.334633166550938	0	0	10.174424552429668	23.601146819428006	HDAC2
Skin tag on the posterior cheek	1/24	0.09830757280729437	0.334633166550938	0	0	10.174424552429668	23.601146819428006	FGFRL1
Profound global developmental delay	1/24	0.09830757280729437	0.334633166550938	0	0	10.174424552429668	23.601146819428006	PEX10
Hernia, Inguinal	2/124	0.09965730982184196	0.3383941085350997	0	0	3.862607338017174	8.907241585091118	DVL1;ATP7A
Frontal lobe hypoplasia	1/25	0.10218950202672386	0.3406247335899766	0	0	9.75	22.23903168224061	CENPJ
Hydrocephalus, Normal Pressure	1/25	0.10218950202672386	0.3406247335899766	0	0	9.75	22.23903168224061	ERCC8
Spastic tetraparesis	1/25	0.10218950202672386	0.3406247335899766	0	0	9.75	22.23903168224061	ERLIN2
Abnormality of the liver	1/25	0.10218950202672386	0.3406247335899766	0	0	9.75	22.23903168224061	PEX10
Port-Wine Stain	1/25	0.10218950202672386	0.3406247335899766	0	0	9.75	22.23903168224061	DVL1
Preauricular skin tag	1/25	0.10218950202672386	0.3406247335899766	0	0	9.75	22.23903168224061	FGFRL1
Prolonged neonatal jaundice	1/25	0.10218950202672386	0.3406247335899766	0	0	9.75	22.23903168224061	ATP7A
Generalized seizures	2/126	0.1023588626707606	0.3406247335899766	0	0	3.7999231950844856	8.661052380360013	SACM1L;ATP7A
Low Vision	3/261	0.1025324813121782	0.3406247335899766	0	0	2.753712524516671	6.271788564720408	AP3B1;PEX10;PHF6
Myopathy	4/415	0.10376849062972504	0.34212207667766065	0	0	2.3147587680256363	5.2443010597130435	TXNRD1;IREB2;ATP7A;EIF3A
Short stature	6/750	0.10388077850769574	0.34212207667766065	0	0	1.9324596774193548	4.376076965532072	CENPE;CENPJ;PEX10;ATP7A;PHF6;FGFRL1
Menkes Kinky Hair Syndrome	1/26	0.10605491252536185	0.34212207667766065	0	0	9.359529411764706	21.000895961244385	ATP7A
Hypotension, Orthostatic	1/26	0.10605491252536185	0.34212207667766065	0	0	9.359529411764706	21.000895961244385	ATP7A
Capuchin ears	1/26	0.10605491252536185	0.34212207667766065	0	0	9.359529411764706	21.000895961244385	PIGN
Hiatal Hernia	1/26	0.10605491252536185	0.34212207667766065	0	0	9.359529411764706	21.000895961244385	ATP7A
Tick-Borne Encephalitis	1/26	0.10605491252536185	0.34212207667766065	0	0	9.359529411764706	21.000895961244385	EIF3A
