Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Brain	74/13237	2.5775455201783466E-5	1.842186945303936E-4	0	0	3.1627415229557596	33.417804834134266	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;ING2;SEPT6;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;C4ORF21;TM9SF2;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Pancreatic islet	39/4972	2.7623312124835973E-5	1.9178470989528976E-4	0	0	2.519976191605816	26.451813345702693	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;HMGB2;ATP5C1;MAT2B;MTIF3;HSD17B11;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;PGM2;NCKAP1L;SNRPD3;EIF4E;TSNAX;PRPF38A;SACM1L;UBE2E3;TXNRD1;COMMD3;AP3B1;PRPF40A;CACYBP;C4ORF21;CDC40;TM9SF2;STAG2;DMWD;CENPJ;ANP32E;EIF3A
Olfactory bulb	35/4257	3.514802488254235E-5	2.3724916795716088E-4	0	0	2.5506915224640307	26.15974465198085	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;HMGB2;MAT2B;MTIF3;HSD17B11;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;PGM2;SNRPD3;TSNAX;PRPF38A;SACM1L;UBE2E3;TXNRD1;COMMD3;AP3B1;PRPF40A;CACYBP;C4ORF21;TM9SF2;STAG2;DMWD;CENPJ;ANP32E;EIF3A
Cingulate cortex	38/4839	3.72297571783258E-5	2.4013622198288938E-4	0	0	2.492076303547872	25.415196437495045	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;MAT2B;MTIF3;HSD17B11;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;ST3GAL4;PGM2;NCKAP1L;SNRPD3;TSNAX;PRPF38A;SACM1L;UBE2E3;TXNRD1;COMMD3;MRE11A;AP3B1;PRPF40A;CACYBP;C4ORF21;CDC40;TM9SF2;STAG2;DMWD;CENPJ;ANP32E;EIF3A
Prefrontal cortex	42/5632	3.7552166400616446E-5	2.4013622198288938E-4	0	0	2.4459586924703203	24.92377971219837	MTCH1;HDAC2;GTF2A2;ZNF230;FASTKD1;UBA6;HMGB2;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;PHF6;CEP128;PPIP5K2;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;PGM2;NCKAP1L;SNRPD3;EIF4E;TSNAX;PRPF38A;SACM1L;UBE2E3;TXNRD1;LRRC40;COMMD3;AP3B1;PRPF40A;CACYBP;DCK;CDC40;TM9SF2;STAG2;DMWD;CENPJ;ANP32E;EIF3A
Skin	81/15601	4.0076542839298605E-5	2.497076899987067E-4	0	0	4.586520618556701	46.437234108218654	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;PHF6;FGFRL1;CEP128;SGOL2;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;C4ORF21;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Salivary gland	80/15335	5.6709220663036693E-5	3.445085155279479E-4	0	0	4.072107505735825	39.81533140854957	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;C4ORF21;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Small intestine	44/6152	6.118183358866538E-5	3.6152767275023437E-4	0	0	2.3679483581251755	22.973030458411742	ATF1;MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;HMGB2;KIAA0284;CALML4;MAT2B;MTIF3;HSD17B11;SPATA5;PHF6;CEP128;ING2;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;PGM2;SNRPD3;EIF4E;TSNAX;PRPF38A;SACM1L;UBE2E3;TXNRD1;LRRC40;COMMD3;AP3B1;PRPF40A;CACYBP;ERLIN2;DCK;CDC40;TM9SF2;STAG2;ZNF93;DMWD;CENPJ;ANP32E;EIF3A
Ophthalmic nerve	30/3453	6.248626442596643E-5	3.6152767275023437E-4	0	0	2.580912733191436	24.98469036184995	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;MAT2B;MTIF3;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;ST3GAL4;PGM2;PRPF38A;SACM1L;TXNRD1;COMMD3;AP3B1;CACYBP;C4ORF21;PTBP3;TM9SF2;STAG2;DMWD;CENPJ;EIF3A
T-cell chronic lymphocytic leukemia cell	23/2344	1.0283719836585219E-4	5.811497489046996E-4	0	0	2.767273274382279	25.410108883923755	ATF1;HDAC2;BORA;PRPF38A;TXNRD1;ARHGAP19;KIAA0284;CASC5;RNF219;MRE11A;PRPF40A;CACYBP;MAT2B;PHF6;CDC40;MPHOSPH9;STAG2;PPIP5K2;MIS18BP1;XRN2;ATP7A;ASF1A;EIF3A
Caudate nucleus	35/4512	1.2329794000581214E-4	6.809408959411897E-4	0	0	2.3663211096366177	21.299035897106886	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;HMGB2;MAT2B;MTIF3;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;PGM2;SNRPD3;TSNAX;PRPF38A;SACM1L;UBE2E3;TXNRD1;COMMD3;AP3B1;CACYBP;C4ORF21;DCK;CDC40;TM9SF2;STAG2;DMWD;CENPJ;ANP32E;EIF3A
Occipital lobe	60/10045	1.8040535489288542E-4	9.741889164215813E-4	0	0	2.2947498170332423	19.781441640236906	ATF1;MTCH1;FASTKD1;HMGB2;ATP5C1;PHF6;FGFRL1;CEP128;ING2;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;APPL1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;CACYBP;DCK;CDC40;PTBP3;KIN;DMWD;XRN2;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;EIF4E;TSNAX;PRPF38A;TXNRD1;CPSF3;PEX10;ERLIN2;C4ORF21;TM9SF2;MPHOSPH9;STAG2;CENPJ;ANP32E;EIF3A
Trigeminal ganglion	33/4239	2.0436990560248957E-4	0.0010611820222794963	0	0	2.325357306274056	19.755256566921553	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;HMGB2;ATP5C1;CALML4;MAT2B;MTIF3;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;PGM2;NCKAP1L;TSNAX;PRPF38A;TXNRD1;LRRC40;COMMD3;AP3B1;CACYBP;C4ORF21;TM9SF2;STAG2;DMWD;CENPJ;ANP32E
Gall bladder	82/16366	2.0524919772484083E-4	0.0010611820222794963	0	0	4.569823139277819	38.803673958209046	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;SGOL2;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;C4ORF21;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Urinary bladder	81/16036	2.2987528310250966E-4	0.001163743620706455	0	0	4.019793168285804	33.67772121618264	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;SGOL2;ING2;SEPT6;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;C4ORF21;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Ovary	81/16042	2.3530133121115704E-4	0.001166902520087983	0	0	4.0121922185326735	33.520436059555536	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;SGOL2;ING2;SEPT6;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;C4ORF21;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Thalamus	36/4856	2.4170574639224658E-4	0.0011746899274663184	0	0	2.2547053941908715	18.77671189750995	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;HMGB2;MAT2B;MTIF3;HSD17B11;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;ST3GAL4;PGM2;SNRPD3;TSNAX;PRPF38A;SACM1L;UBE2E3;TXNRD1;COMMD3;AP3B1;CACYBP;C4ORF21;CDC40;TM9SF2;STAG2;DMWD;CENPJ;ANP32E;EIF3A
Tepal	2/6	2.7107354046006227E-4	0.0012915856927802967	0	0	118.51190476190476	973.3525434590061	POLR2B;AP3B1
Cardiac muscle	78/15135	3.2754405500608685E-4	0.0015195048568931381	0	0	3.1450986252241484	25.235919095212548	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;PHF6;FGFRL1;CEP128;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Duodenum	80/15789	3.314146395692853E-4	0.0015195048568931381	0	0	3.569079296369385	28.595963989475667	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;SGOL2;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Spinal ganglion	29/3623	3.800495622796787E-4	0.0017102230302585542	0	0	2.3102832205722987	18.19396294943776	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;HMGB2;MAT2B;MTIF3;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;PGM2;SNRPD3;PRPF38A;UBE2E3;TXNRD1;COMMD3;AP3B1;CACYBP;C4ORF21;TM9SF2;STAG2;DMWD;CENPJ
Placenta	80/15885	4.7380960538458746E-4	0.0020933769837900864	0	0	3.466413582199726	26.534373356738037	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;SGOL2;ING2;SEPT6;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Lung	82/16585	4.8630105854113864E-4	0.002110199236169584	0	0	4.237138702054172	32.32378656061387	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;SGOL2;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;C4ORF21;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Prostate gland	80/15901	5.026161164360823E-4	0.0021427318648064566	0	0	3.4494237616669827	26.200732417770258	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Liver	81/16290	6.057320350117837E-4	0.00250905204794277	0	0	3.7029428095502497	27.435373058067988	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;C4ORF21;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Parietal lobe	58/9921	6.091937071136767E-4	0.00250905204794277	0	0	2.110912356425892	15.627874218930005	ATF1;MTCH1;FASTKD1;HMGB2;ATP5C1;PHF6;FGFRL1;CEP128;ING2;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;APPL1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;CACYBP;DCK;CDC40;PTBP3;KIN;DMWD;XRN2;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;DCUN1D1;KIAA0284;MAT2B;MTIF3;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;EIF4E;TSNAX;PRPF38A;TXNRD1;CPSF3;PEX10;ERLIN2;C4ORF21;TM9SF2;MPHOSPH9;STAG2;CENPJ;ANP32E;EIF3A
Cerebral peduncle	35/4907	6.781304802001124E-4	0.002746428444810455	0	0	2.1188302907369843	15.459347781902139	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;MAT2B;MTIF3;HSD17B11;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;ST3GAL4;PGM2;SNRPD3;TSNAX;PRPF38A;SACM1L;UBE2E3;TXNRD1;COMMD3;AP3B1;CACYBP;PEX10;C4ORF21;TM9SF2;STAG2;DMWD;CENPJ;ANP32E;EIF3A
Colonic cancer cell	9/563	6.982302348936235E-4	0.002781474542281156	0	0	4.0845796802475505	29.682483934278448	MTCH1;KIN;MIS18BP1;POLR2B;XRN2;ST3GAL4;PRPF40A;CACYBP;ATP7A
Medulla oblongata	33/4544	7.698717559490318E-4	0.0029988782730776546	0	0	2.1260357281780804	15.24215947352563	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;MAT2B;MTIF3;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;PGM2;SNRPD3;TSNAX;PRPF38A;SACM1L;UBE2E3;TXNRD1;COMMD3;AP3B1;CACYBP;C4ORF21;CDC40;TM9SF2;STAG2;DMWD;CENPJ;ANP32E;EIF3A
Cerebral cortex	79/15695	7.774869596867993E-4	0.0029988782730776546	0	0	3.106173155737705	22.238471787961487	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;PHF6;FGFRL1;CEP128;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Globus pallidus	29/3792	8.233977498472354E-4	0.003126338331451222	0	0	2.183676704383867	15.508627391677338	MTCH1;HDAC2;GTF2A2;ZNF230;MAT2B;MTIF3;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;ST3GAL4;PGM2;SNRPD3;PRPF38A;SACM1L;UBE2E3;TXNRD1;COMMD3;AP3B1;CACYBP;C4ORF21;TM9SF2;CENPJ;ANP32E;EIF3A
Subthalamic nucleus	32/4383	8.845182051320813E-4	0.0033067372899553194	0	0	2.1196319279518545	14.902003301257148	MTCH1;HDAC2;GTF2A2;ZNF230;UBA6;HMGB2;MAT2B;MTIF3;SPATA5;PHF6;CEP128;MIS18BP1;POLR2B;CREB3L2;CNTRL;DVL1;ST3GAL4;PGM2;PRPF38A;SACM1L;UBE2E3;TXNRD1;COMMD3;AP3B1;CACYBP;C4ORF21;CDC40;TM9SF2;DMWD;CENPJ;ANP32E;EIF3A
Adrenal gland	80/16140	0.0011907912174503486	0.004384276755158101	0	0	3.1996679119966793	21.543803379270063	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Colon	82/16859	0.001375033570641379	0.004978322594371746	0	0	3.8331346486260953	25.257586488475862	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;CASC5;ATP5C1;CALML4;ZNF321P;PHF6;FGFRL1;CEP128;SGOL2;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;ALG6;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;ZNF93;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;C4ORF21;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
Skeletal muscle	77/15243	0.0013931108494538217	0.004978322594371746	0	0	2.678476709598957	17.614241423528977	ATF1;MTCH1;FASTKD1;PIGN;HMGB2;ATP5C1;CALML4;PHF6;FGFRL1;CEP128;SGOL2;ING2;SEPT6;SLC22A16;PPIP5K2;MIS18BP1;CREB3L2;CNTRL;PGM2;SNRPD3;ZNF765;ATP7A;APPL1;BORA;RMI1;SACM1L;UBE2E3;LRRC40;COMMD3;AP3B1;VRK1;PRPF40A;CACYBP;DCK;CDC40;PTBP3;KIN;DMWD;XRN2;KIF20B;ASF1A;HDAC2;GTF2A2;ZNF230;UBA6;IREB2;ARHGAP19;DCUN1D1;KIAA0284;RNF219;MAT2B;MTIF3;HSD17B11;SPATA5;SDAD1;POLR2B;DVL1;ST3GAL4;NCKAP1L;PIBF1;EIF4E;ZNF100;TSNAX;PRPF38A;TXNRD1;CPSF3;MRE11A;PEX10;ERLIN2;TM9SF2;CENPE;MPHOSPH9;STAG2;CENPJ;ANP32E;ERCC8;EIF3A
