Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Parasomnia	1/7	0.04933133513066033	0.28069379746077855	0	0	23.135198135198134	69.6183410331835	GNAO1
Postoperative confusion	1/7	0.04933133513066033	0.28069379746077855	0	0	23.135198135198134	69.6183410331835	EEF1A2
Complex partial seizures	3/116	0.05146530916981455	0.2865564254317782	0	0	3.717379024665788	11.028895947095682	RBFOX1;ABAT;HCN1
Pain, Crushing	2/51	0.05218787531987497	0.2865564254317782	0	0	5.6933026731819485	16.811782412026876	PLCB1;GRIN1
Pain, Migratory	2/51	0.05218787531987497	0.2865564254317782	0	0	5.6933026731819485	16.811782412026876	PLCB1;GRIN1
Pain, Splitting	2/51	0.05218787531987497	0.2865564254317782	0	0	5.6933026731819485	16.811782412026876	PLCB1;GRIN1
Tardive Dyskinesia	2/51	0.05218787531987497	0.2865564254317782	0	0	5.6933026731819485	16.811782412026876	PPP1R1B;PIP4K2C
Suffering, Physical	2/51	0.05218787531987497	0.2865564254317782	0	0	5.6933026731819485	16.811782412026876	PLCB1;GRIN1
Ache	2/51	0.05218787531987497	0.2865564254317782	0	0	5.6933026731819485	16.811782412026876	PLCB1;GRIN1
Drug-induced tardive dyskinesia	2/51	0.05218787531987497	0.2865564254317782	0	0	5.6933026731819485	16.811782412026876	PPP1R1B;PIP4K2C
Rabies (disorder)	2/51	0.05218787531987497	0.2865564254317782	0	0	5.6933026731819485	16.811782412026876	DIRAS1;DKK3
Radiating pain	2/51	0.05218787531987497	0.2865564254317782	0	0	5.6933026731819485	16.811782412026876	PLCB1;GRIN1
Mental Retardation, X-Linked	3/118	0.053647998770536144	0.2865564254317782	0	0	3.652358926919519	10.684286154571055	SLC9A6;IQSEC2;GDI1
Convulsions	3/118	0.053647998770536144	0.2865564254317782	0	0	3.652358926919519	10.684286154571055	RBFOX1;ABAT;HCN1
Hoarseness	2/52	0.05402567668974317	0.2865564254317782	0	0	5.579154929577465	16.281624684048072	IQSEC2;TUBB4A
Pain, Burning	2/53	0.05588617456707959	0.2865564254317782	0	0	5.469483568075117	15.776387632243749	PLCB1;GRIN1
Mental deterioration	2/53	0.05588617456707959	0.2865564254317782	0	0	5.469483568075117	15.776387632243749	CPLX1;DNM1
Red hair	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	PDE4D
Cerebellar Ataxia, Early Onset	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	DLGAP4
Schimke immunoosseous dysplasia	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	SMARCA2
Segmental vitiligo	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	ENO2
Separation Anxiety Disorder	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	GAD1
Shortened QT interval	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	CACNB2
Spindle Cell Oncocytoma of the Adenohypophysis	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	NDRG2
Symptomatic Infantile Spasms	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	STXBP1
Rett Syndrome, Atypical	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	STXBP1
Abnormality of the antitragus	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	STXBP1
Infection - suppurative	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	SLC9A6
mass lesion	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	GRIN1
Breast size	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	ZNF365
Motor disturbances	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	SCN8A
MYOTILINOPATHY	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	INA
Chromosome 1p36 Deletion Syndrome	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	KCNAB2
Oral Dyskinesia	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	PPP1R1B
Craniofacial asymmetry	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	CPLX1
Periventricular cysts	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	CPLX1
Developmental Psychomotor Disorders	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	ABAT
Prominent glabella	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	CPLX1
Pseudoepiphyses of the metacarpals	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	CPLX1
Psychomotor Disorders	1/8	0.05617852998582404	0.2865564254317782	0	0	19.829170829170828	57.0925576041236	ABAT
Wide skull shape	3/121	0.05700439002706289	0.28919300306412393	0	0	3.558961413631446	10.195096943547908	IQSEC2;PDE4D;KCNAB2
Broad cranium shape	3/121	0.05700439002706289	0.28919300306412393	0	0	3.558961413631446	10.195096943547908	IQSEC2;PDE4D;KCNAB2
Action Tremor	2/54	0.05776895201515079	0.29070759055148787	0	0	5.3640303358613215	15.294480133569229	SLC6A17;SCN8A
Autistic behavior	2/54	0.05776895201515079	0.29070759055148787	0	0	5.3640303358613215	15.294480133569229	DNM1;SYN1
Spastic Quadriplegia	2/55	0.059673596856796636	0.29070759055148787	0	0	5.2625564709008765	14.834439509742873	STXBP1;GAD1
Adenosquamous carcinoma	2/55	0.059673596856796636	0.29070759055148787	0	0	5.2625564709008765	14.834439509742873	CRTC1;LMO4
Brugada Syndrome (disorder)	2/55	0.059673596856796636	0.29070759055148787	0	0	5.2625564709008765	14.834439509742873	CACNB2;DLG1
Protein C antigen measurement	2/55	0.059673596856796636	0.29070759055148787	0	0	5.2625564709008765	14.834439509742873	NDRG3;DLGAP4
Protein C measurement	2/55	0.059673596856796636	0.29070759055148787	0	0	5.2625564709008765	14.834439509742873	NDRG3;DLGAP4
Brachydactyly	4/204	0.0601596212836675	0.29070759055148787	0	0	2.808	7.892596935790174	IQSEC2;PDE4D;KCNAB2;SMARCA2
Myotonic Dystrophy	3/125	0.061631059034634686	0.29070759055148787	0	0	3.4415765608650157	9.590260524273711	RBFOX1;PLCB1;SYN1
Visual seizure	4/207	0.0627872090264683	0.29070759055148787	0	0	2.7660802251935257	7.65652086259868	RBFOX1;ABAT;ENO2;HCN1
Spastic Paraplegia, Hereditary	3/126	0.06281440378242471	0.29070759055148787	0	0	3.413423283169002	9.446890853036034	RTN1;GAD1;TUBB4A
Recurrent seizures	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	DNM1
Early Childhood Epilepsy, Myoclonic	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	STXBP1
Epilepsy, Absence, Atypical	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	GABRG2
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 1	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	HCN1
Glycogen Storage Disease Type VI	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	ENO2
MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2B	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	DCTN1
Hand muscle atrophy	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	DCTN1
Symptomatic Myoclonic Epilepsy	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	STXBP1
Horizontal eyebrow	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	KCNAB2
Tremor of hands	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	CTNND2
Hypophonia	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	DCTN1
Abnormal rapid eye movement sleep	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	ZNF365
Idiopathic Myoclonic Epilepsy	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	STXBP1
Infantile encephalopathy	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	STXBP1
Voice Fatigue	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	DCTN1
Juvenile Absence Epilepsy	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	GABRG2
Akinetic Petit Mal	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	GABRG2
Amelogenesis imperfecta nephrocalcinosis	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	CACNB2
Benign Infantile Myoclonic Epilepsy	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	STXBP1
body fat percentage (physical finding)	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	CRTC1
Broad philtrum	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	SMARCA2
Central hypoventilation	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	DCTN1
Pitt-Rogers-Danks Syndrome	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	CPLX1
Disturbance in mood	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	HTR5A
Psychomotor Impairment	1/9	0.06297674899709044	0.29070759055148787	0	0	17.34965034965035	47.97160424211999	ABAT
Ataxia, Appendicular	2/57	0.06354686346484079	0.29070759055148787	0	0	5.0706786171574905	13.974676878151012	SCN8A;HCN1
Ataxia	4/208	0.0636763775485093	0.29070759055148787	0	0	2.7523809523809524	7.5798964706778795	KCNC2;SCN8A;ENO2;HCN1
Smoking Behaviors	4/209	0.06457217667664228	0.29070759055148787	0	0	2.738815331010453	7.504276395986723	KIAA1217;RBFOX1;FER;ZNRF3
Substance Withdrawal Syndrome	2/58	0.06551468422001448	0.29070759055148787	0	0	4.979879275653923	13.572566223102909	GNAO1;PPP1R1B
Amnesia	2/58	0.06551468422001448	0.29070759055148787	0	0	4.979879275653923	13.572566223102909	CRTC1;ABAT
Drug Resistant Epilepsy	2/59	0.0675027702550381	0.29070759055148787	0	0	4.8922658759574995	13.187526540089271	MAP2;PLCB1
Brachycephaly	3/130	0.06765274017405525	0.29070759055148787	0	0	3.305243759423689	8.902235856875784	IQSEC2;PDE4D;KCNAB2
Ventricular arrhythmia	2/60	0.06951073245381138	0.29070759055148787	0	0	4.807673627974745	12.818575745414474	CHRM3;PDE4D
Ambiguous genitalia, male	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	TSPYL1
Saturnine Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Fecal Incontinence	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SLC9A6
Fine Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Senile Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, GRN-RELATED	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	RIMS2
Short upper lip	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	CPLX1
Gliomatosis cerebri	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	INA
PSEUDOHYPOALDOSTERONISM, TYPE IID	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	KCNMA1
Schizoaffective disorder, bipolar type	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	GABRB1
Hyperconvex fingernails	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	CPLX1
Tremor, Muscle	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Tremor, Neonatal	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Tremor, Perioral	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Tremor, Semirhythmic	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Abdominal Cryptorchidism	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	CHRM3
Abnormality of female external genitalia	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	PDE4D
Accessory spleen	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	CPLX1
Inguinal Cryptorchidism	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	CHRM3
Intermittent Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Involuntary Quiver	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Amputation Stumps	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	DCTN1
Lennox-Gastaut syndrome	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	DNM1
Massive Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Myoclonic Absence Epilepsy	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	STXBP1
Nerve Tremors	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
NUT midline carcinoma	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	RIMS2
Coarse Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Congenital ectopic pupil	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	CPLX1
Congenital posterior urethral valves	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	CHRM3
Passive Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Continuous Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Persistent Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Pill Rolling Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Darkness Tremor	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	SCN8A
Primary hypercholesterolemia	1/10	0.06972633982778743	0.29070759055148787	0	0	15.421134421134422	41.069212505400955	EEF1A2
Bradykinesia	2/61	0.07153818620470248	0.2937834837209785	0	0	4.725948913821915	12.464803205919496	DCTN1;PPP1R1B
Strabismus	6/404	0.07226823844986568	0.2937834837209785	0	0	2.1256281407035176	5.584812774061519	SLC9A6;IQSEC2;AGK;STXBP1;KCNAB2;CPLX1
Glioma	22/2211	0.07288806141449729	0.2937834837209785	0	0	1.455391712661669	3.8114240901105765	CADM3;TSPYL1;CADM4;IQSEC2;CTNND2;DIRAS1;GAD1;ENO2;NDRG2;HTR5A;SMARCA2;RNF41;DKK3;GRM5;PPP2R2C;MAP2;SCN8A;EEF1A2;KCNMA1;SLIT1;INA;EBAG9
Heroin Dependence	2/62	0.07358475133075253	0.2937834837209785	0	0	4.646948356807512	12.1253634725353	ABAT;ENO2
Flexion contractures of joints	3/135	0.07393223152676119	0.2937834837209785	0	0	3.1792392005157963	8.280666754643176	KLC2;SLC9A6;GAD1
Middle Cerebral Artery Occlusion	3/135	0.07393223152676119	0.2937834837209785	0	0	3.1792392005157963	8.280666754643176	CHRM3;MAP2;GAD1
Flexion contracture	3/136	0.07521837543447714	0.2937834837209785	0	0	3.1551751719724845	8.16357316116117	KLC2;SLC9A6;GAD1
REM Sleep Behavior Disorder	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	CPLX1
Exaggerated acoustic startle response	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	KLC2
Brain Stem Ischemia, Transient	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	NDRG2
DIABETES MELLITUS, TYPE 2, PROTECTION AGAINST	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	MAPK8IP1
Fundus Albipunctatus	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	KCNMA1
INSULIN RESISTANCE, SUSCEPTIBILITY TO	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	MAPK8IP1
Glucocorticoid deficiency with achalasia	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	RIMS2
Mixed Tumor, Mullerian	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	KIAA1324
NEUROFIBROMATOSIS, TYPE 1-LIKE SYNDROME	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	SNAP91
Thick nasal alae	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	SMARCA2
Transient Ischemic Attack, Anterior Circulation	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	NDRG2
Transient Ischemic Attack, Vertebrobasilar Circulation	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	NDRG2
Abnormality of brainstem morphology	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	DNM1
Hypoplastic vertebral bodies	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	PDE4D
Increased startle response	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	KLC2
Adenolymphoma	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	CRTC1
Large face	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	IQSEC2
Laryngeal Paralysis	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	DCTN1
Carotid Circulation Transient Ischemic Attack	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	NDRG2
Myoclonic Encephalopathy	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	STXBP1
Myxopapillary ependymoma	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	RAB3A
Ornithine carbamoyltransferase deficiency	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	TSPAN7
Crescendo Transient Ischemic Attacks	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	NDRG2
Perry Syndrome	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	DCTN1
Pili torti-deafness syndrome	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	ANO3
Posterior Circulation Transient Ischemic Attack	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	NDRG2
Posterior fossa cyst	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	ABAT
Postherpetic neuralgia	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	SCN8A
Digestive System Disorders	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	CRTC1
Dysostoses	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	PDE4D
Early onset schizophrenia	1/11	0.07642764774151524	0.2937834837209785	0	0	13.878321678321678	35.68686578929854	DLG1
Short metacarpal	2/64	0.07773371690473976	0.2969745266238221	0	0	4.496592457973648	11.486393353444198	PDE4D;SMARCA2
Cortical Dysplasia	2/64	0.07773371690473976	0.2969745266238221	0	0	4.496592457973648	11.486393353444198	MAP2;TUBB4A
Diaphragmatic Hernia	2/64	0.07773371690473976	0.2969745266238221	0	0	4.496592457973648	11.486393353444198	KCNB1;KCNMA1
Small hand	2/65	0.07983537880071856	0.3008271977027405	0	0	4.424994410909904	11.185450114586402	SLC6A17;CTNND2
Substance Dependence	3/140	0.08046159312042717	0.3008271977027405	0	0	3.062432054666874	7.717253173975493	GRM5;PPP1R1B;GABRG2
Contracture of joint	3/140	0.08046159312042717	0.3008271977027405	0	0	3.062432054666874	7.717253173975493	KLC2;SLC9A6;GAD1
Round face	2/66	0.08195467487327844	0.3008271977027405	0	0	4.355633802816901	10.896005304198665	CTNND2;PDE4D
GRN-related frontotemporal dementia	2/66	0.08195467487327844	0.3008271977027405	0	0	4.355633802816901	10.896005304198665	RIMS2;INA
Round, full face	2/66	0.08195467487327844	0.3008271977027405	0	0	4.355633802816901	10.896005304198665	CTNND2;PDE4D
Cleft palate with cleft lip	2/66	0.08195467487327844	0.3008271977027405	0	0	4.355633802816901	10.896005304198665	DLG1;SNAP91
Autoimmune polyendocrinopathy syndrome, type 1	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	RIMS2
Exaggerated startle response	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	KLC2
Rib segmentation abnormalities	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	CPLX1
Fair hair	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	PDE4D
Round cell tumor	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	ENO2
Segmental dystonia	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	TUBB4A
Flaccid Muscle Tone	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	ABAT
Generalized Epilepsy with Febrile Seizures Plus	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	GABRG2
Slender finger	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	SLC9A6
Hospital acquired pneumonia	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	SLC9A6
HUNTINGTON DISEASE-LIKE 2	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	RIMS2
Abdominal Neoplasms	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	ENO2
Abnormal lower motor neuron morphology	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	DCTN1
Infarction	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	PDE4D
Bleeding ulcer	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	EEF1A2
Carcinoma of anal margin	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	RIMS2
Childhood Absence Epilepsy	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	GABRG2
Neuropil Threads	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	MAP2
Noisy respiration	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	TSPYL1
Non-small cell lung cancer recurrent	1/12	0.08308101560487012	0.3008271977027405	0	0	12.616020343293071	31.387889738679515	ENO2
Benign Prostatic Hyperplasia	6/420	0.08347128809018435	0.30165685580082063	0	0	2.041797941608906	5.070299968493173	NDRG3;CTNND2;KCNMA1;ENO2;NDRG2;DKK3
Aplasia/Hypoplasia of the cerebellum	2/67	0.08409124649339987	0.30331177925943076	0	0	4.288407367280607	10.617465396065443	SLC9A6;STXBP1
Ductal Carcinoma	4/230	0.0848870763147026	0.30559347473292936	0	0	2.481668773704172	6.120870800073787	PPP1R1B;SNCB;SULT4A1;EBAG9
Precocious Puberty	2/68	0.0862447392191091	0.3091964262330157	0	0	4.223218096457533	10.349275604725992	IQSEC2;CPLX1
Feeding difficulties in infancy	4/233	0.08801785853317165	0.3091964262330157	0	0	2.448783530879601	5.9510718085103065	TSPYL1;SLC9A6;IQSEC2;KCNAB2
Highly arched eyebrow	2/69	0.08841480275273476	0.3091964262330157	0	0	4.159974774017238	10.090916833969889	CPLX1;SMARCA2
Williams Syndrome	2/69	0.08841480275273476	0.3091964262330157	0	0	4.159974774017238	10.090916833969889	RIMS2;SYN1
Bowed and upward slanting eyebrows	2/69	0.08841480275273476	0.3091964262330157	0	0	4.159974774017238	10.090916833969889	CPLX1;SMARCA2
Diabetic Angiopathies	2/69	0.08841480275273476	0.3091964262330157	0	0	4.159974774017238	10.090916833969889	RIMS2;EEF1A2
Eye Color	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	CTNNA2
Rieger syndrome	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	CPLX1
Familial Epilepsies	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	GABRG2
Secondary Trigeminal Neuralgia	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	GRIN1
Hallucinations, Visual	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	SNCB
Tremor, Limb	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	SCN8A
Trigeminal Neuralgia, Idiopathic	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	GRIN1
Inappropriate behavior	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	DCTN1
Laryngeal dystonia	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	TUBB4A
Malignant Mixed Mesodermal (Mullerian) Tumor	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	KIAA1324
Blonde hair	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	PDE4D
Myoclonic Astatic Epilepsy	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	STXBP1
Nicolaides Baraitser syndrome	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	SMARCA2
Opioid abuse	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	PPP1R1B
Persistent cavum septum pellucidum	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	CPLX1
Delayed eruption of primary teeth	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	IQSEC2
Diabetes in children	1/13	0.08968678389130744	0.3091964262330157	0	0	11.564102564102564	27.886045327020618	GAD1
Mild Mental Retardation	3/147	0.09000656994090067	0.3097284906789817	0	0	2.9125295508274234	7.01300013699895	CTNND2;TSPAN7;CPLX1
