Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
High density lipoprotein measurement	9/324	0.029919877197210107	0.2810677740695523	0	0	2.1588660366870482	7.575962276746366	HPGDS;SGCD;HGF;FAM13A;SIK3;ATP2B1;SYN3;CD22;RBM5
Deafness	8/273	0.030149085068161708	0.2825164264969282	0	0	2.2780751791721516	7.976909647207014	MECP2;TBX15;FOXC1;PMP22;IDS;BRAF;GNS;ARID1B
Blood basophil count (lab test)	7/224	0.03065385273333011	0.28588628255007814	0	0	2.430813301781044	8.471376878492867	RERE;DSTYK;RAB5B;ATXN2;ATXN1;MAST2;SIK3
Cirrhosis	11/433	0.030882833931979388	0.28588628255007814	0	0	1.974091627172196	6.865011785340308	GHR;COL3A1;HPGDS;ADH1B;DGKB;NPR1;HGF;MBOAT7;ARHGAP24;DCN;CPEB4
Bronchioloalveolar Adenocarcinoma	4/89	0.03100698605564177	0.28588628255007814	0	0	3.5292321508756173	12.25893872692698	HGF;BRAF;FHIT;MTOR
Pulmonary Emphysema	7/225	0.031294155843282954	0.28588628255007814	0	0	2.4195388048599056	8.382066140449782	TGFBR3;HDAC4;HPGDS;IGFBP5;HGF;FAM13A;IL16
Sandhoff Disease	2/21	0.03133847258305797	0.28588628255007814	0	0	7.860845295055821	27.221390192212386	NFIA;NFIC
Syphilis	2/21	0.03133847258305797	0.28588628255007814	0	0	7.860845295055821	27.221390192212386	RERE;GYPC
Urinary bladder sphincter dysfunction	2/21	0.03133847258305797	0.28588628255007814	0	0	7.860845295055821	27.221390192212386	ATXN2;ATXN1
Amyloid nephropathy	2/21	0.03133847258305797	0.28588628255007814	0	0	7.860845295055821	27.221390192212386	GSN;SAA1
Diastasis recti	2/21	0.03133847258305797	0.28588628255007814	0	0	7.860845295055821	27.221390192212386	CDKN1C;NSD1
Glucose measurement	2/21	0.03133847258305797	0.28588628255007814	0	0	7.860845295055821	27.221390192212386	SIK3;ATP2B1
Chronic Kidney Diseases	10/380	0.031435338829881386	0.28588628255007814	0	0	2.0443412162162162	7.073057897939555	GHR;HPGDS;ATXN2;INSR;HGF;SAA1;UTS2;PIP5K1B;DNAJC16;MTOR
Behavioral Symptoms	3/52	0.03187476471224657	0.28588628255007814	0	0	4.582525025219213	15.791109296614858	MAOA;PEX6;NSD1
Congenital neurologic anomalies	3/52	0.03187476471224657	0.28588628255007814	0	0	4.582525025219213	15.791109296614858	NFIA;NR1H2;PMP22
Drug usage	3/52	0.03187476471224657	0.28588628255007814	0	0	4.582525025219213	15.791109296614858	INSR;IL16;BRAF
Friedreich Ataxia	3/52	0.03187476471224657	0.28588628255007814	0	0	4.582525025219213	15.791109296614858	ATXN2;ATXN1;PIP5K1B
Invasive Lobular Breast Carcinoma	3/52	0.03187476471224657	0.28588628255007814	0	0	4.582525025219213	15.791109296614858	EGFL7;FMO2;FOXP1
Malignant ascites	3/52	0.03187476471224657	0.28588628255007814	0	0	4.582525025219213	15.791109296614858	HGF;FHIT;MTOR
Non-arthropod borne lymphocytic choriomeningitis	3/52	0.03187476471224657	0.28588628255007814	0	0	4.582525025219213	15.791109296614858	GYPC;STAT2;MTOR
Nasopharyngeal carcinoma	17/782	0.03286239594378293	0.2899506895259486	0	0	1.692904953145917	5.781992024775171	CDKN1C;FOXC1;STAT2;NR1H2;HGF;VWA5A;IL16;PRDM2;CSAD;FHIT;ARHGAP24;AIMP2;COL3A1;HPGDS;DLC1;SAA1;ULK1
Liver and Intrahepatic Biliary Tract Carcinoma	14/607	0.033091369215103854	0.2899506895259486	0	0	1.793235900318531	6.112213685616764	FOXC1;HGF;PRDM2;FHIT;DCN;HDAC6;MTOR;AIMP2;HPGDS;CALD1;NSD1;DLC1;OGT;CPEB4
Central neuroblastoma	31/1655	0.03321330729919628	0.2899506895259486	0	0	1.471046011948433	5.008624318178315	CDKN1C;MAOB;MAOA;MGST1;PRDM2;PIK3R1;HDAC6;MECP2;HPGDS;ATXN2;NSD1;NAA50;PRKCI;URGCP;IGFBP5;LMO3;HGF;EBF1;BRAF;ARID1B;ARHGAP24;MTOR;HIPK2;FOXP1;TGFBR3;AIMP2;NFIA;NFIC;SAA1;ULK1;OSBPL1A
Neurogenic Muscular Atrophy	7/228	0.03326880047456264	0.2899506895259486	0	0	2.3863275039745626	8.120995232187267	MECP2;USP8;ATXN2;INSR;OGDH;TTC19;DHTKD1
Cerebellar vermis hypoplasia	3/53	0.03346480034558463	0.2899506895259486	0	0	4.490646387832699	15.255898415285056	RERE;CEP104;FOXC1
Thyroid Gland Follicular Adenoma	5/134	0.03356662868392623	0.2899506895259486	0	0	2.9114318809587454	9.882048760648589	CCDC80;HPGD;PRDM2;BRAF;DCN
Large auricle	5/134	0.03356662868392623	0.2899506895259486	0	0	2.9114318809587454	9.882048760648589	MECP2;INSR;NSD1;BRAF;PIK3R1
Large pinnae	5/134	0.03356662868392623	0.2899506895259486	0	0	2.9114318809587454	9.882048760648589	MECP2;INSR;NSD1;BRAF;PIK3R1
Macrotia	5/134	0.03356662868392623	0.2899506895259486	0	0	2.9114318809587454	9.882048760648589	MECP2;INSR;NSD1;BRAF;PIK3R1
Cognitive delay	20/966	0.03392631132402589	0.2899506895259486	0	0	1.614671960673095	5.46334659673355	RERE;HDAC4;BBS1;CEP104;INSR;MBOAT7;COG1;BRAF;ARID1B;SHROOM4;DHTKD1;MECP2;COL3A1;SON;NFIA;NSD1;PEX6;OGDH;STT3A;PAFAH1B1
Endometrioma	7/229	0.033945071592507425	0.2899506895259486	0	0	2.3754565376186996	8.03619702718383	MAOB;MAOA;FMO2;ABCC9;METTL7A;MTOR;FKBP5
Relative macrocephaly	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	CDKN1C;BRAF
Self-harm	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	RERE;MAOA
Self-Injurious Behavior	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	RERE;MAOA
Squamous cell carcinoma of tonsil	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	HGF;HIPK2
SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	CDKN1C;GHR
Abnormality of the immune system	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	PMP22;PIK3R1
Adenoid cystic carcinoma of salivary gland	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	FHIT;MTOR
Conduct Disorder	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	MAOA;LMO3
Diabetic Polyneuropathies	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	HGF;INSR
Fibromyxosarcoma	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	CREB3L2;DCN
Hypoplastic iliac wing	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	TBX15;HDAC6
Mucopolysaccharidosis Type IIIA	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	IDS;GNS
Protein Misfolding Disorders	2/22	0.03417523391280095	0.2899506895259486	0	0	7.467424242424243	25.21192135526794	CEACAM1;PMP22
Byzanthine arch palate	8/280	0.03425351899862658	0.2899618113883738	0	0	2.2186502507979937	7.485650456764763	MECP2;SON;HPGD;INSR;NSD1;PEX6;BRAF;ARID1B
Adrenal Cortical Adenoma	4/92	0.03442180715871551	0.2901009784905119	0	0	3.4083969465648853	11.48311081248744	CDKN1C;USP8;UTS2;MTOR
Neurilemmoma	5/135	0.03449432861745811	0.2901009784905119	0	0	2.888888888888889	9.726774362811305	PMP22;BRAF;SRSF5;ARHGAP24;MTOR
Acute lymphocytic leukemia	19/907	0.03450099239812831	0.2901009784905119	0	0	1.6325363825363826	5.496369929523768	CDKN1C;HDAC4;MEF2C;MAOA;PDE1A;INSR;EBF1;IL16;PRDM2;ATP11A;FHIT;ARHGAP24;MTOR;FOXP1;CEACAM1;HPGDS;CD22;PAFAH1B1;FKBP5
Mental deficiency	21/1032	0.03539532680860458	0.2969581204632816	0	0	1.5873675286138194	5.303673462151017	RERE;HDAC4;BBS1;CEP104;MEF2C;MAOA;BRAF;GNS;ARID1B;MTOR;FOXP1;MECP2;COL3A1;TMEM135;SON;GON4L;NFIA;NSD1;PEX6;STT3A;PAFAH1B1
PARKINSON DISEASE, LATE-ONSET	4/93	0.035606732354626906	0.2974070083811077	0	0	3.3699288103610945	11.239455813338443	ATXN2;MAOB;BRAF;ATP13A2
Joint laxity	4/93	0.035606732354626906	0.2974070083811077	0	0	3.3699288103610945	11.239455813338443	COL3A1;NSD1;PIK3R1;ARID1B
Nystagmus	12/500	0.036065276215045135	0.30017804489677613	0	0	1.8632373822124693	6.190466001695678	BBS1;CEP104;FOXC1;ATXN2;ATXN1;NSD1;PEX6;BRAF;ATP13A2;ARID1B;TTC19;FOXP1
Anaplasia	8/283	0.03612339782016085	0.30017804489677613	0	0	2.194108527131783	7.286227377534581	FOXC1;LDB1;MAOA;CALD1;HGF;BRAF;RAI2;DCN
Malignant neoplasm of esophagus	15/673	0.03618786251212325	0.30017804489677613	0	0	1.7325227963525835	5.7502977461184495	CDKN1C;PRKCI;GSN;ADH1B;NR1H2;HGF;RSRC2;PRDM2;FOXK1;FHIT;ARHGAP24;MTOR;AIMP2;AKAP13;HPGDS
Hamman-Rich syndrome	7/233	0.036741540067226755	0.30017804489677613	0	0	2.3329347046161204	7.707659983107282	MECP2;COL3A1;HGF;FAM13A;ATP11A;FHIT;DCN
Neuropathy	8/284	0.03676171715678844	0.30017804489677613	0	0	2.186046511627907	7.221163659872746	HPGDS;GSN;ADH1B;SORT1;INSR;HGF;PMP22;HDAC6
Spinocerebellar Ataxia Type 2	3/55	0.036766395581544	0.30017804489677613	0	0	4.317490494296578	14.261409456312757	FOXC1;ATXN2;ATXN1
Common Migraine	3/55	0.036766395581544	0.30017804489677613	0	0	4.317490494296578	14.261409456312757	DLG2;MAOA;UTS2
Dysmorphic features	3/55	0.036766395581544	0.30017804489677613	0	0	4.317490494296578	14.261409456312757	MECP2;IL1RL1;MEF2C
Insulin Sensitivity	3/55	0.036766395581544	0.30017804489677613	0	0	4.317490494296578	14.261409456312757	INSR;PIK3R1;ACACB
Lymphocytic Choriomeningitis	3/55	0.036766395581544	0.30017804489677613	0	0	4.317490494296578	14.261409456312757	GYPC;STAT2;MTOR
Macroglossia	4/94	0.0368150402820044	0.30017804489677613	0	0	3.3323155216284985	11.002802052924078	CDKN1C;NSD1;IDS;ABCC9
Congenital dislocation of radial head	2/23	0.03710780806873346	0.3012610193856012	0	0	7.111471861471862	23.424675371454104	TBX15;ARID1B
fibroma	2/23	0.03710780806873346	0.3012610193856012	0	0	7.111471861471862	23.424675371454104	BRAF;MTOR
Rheumatism	4/95	0.03804675475896188	0.3068996256467011	0	0	3.295528898582334	10.772884547684043	AIMP2;GOLGB1;RNPC3;FSTL1
Sciatic Neuropathy	4/95	0.03804675475896188	0.3068996256467011	0	0	3.295528898582334	10.772884547684043	PMP22;ABCC9;RCHY1;MTOR
Polyneuropathy	4/95	0.03804675475896188	0.3068996256467011	0	0	3.295528898582334	10.772884547684043	NAA50;GSN;ADH1B;PMP22
Plaque, Amyloid	7/235	0.03819515217563701	0.307438329584668	0	0	2.3122332859174963	7.5495496085293805	GSN;MAOB;NFIA;NFIC;SAA1;HOOK3;DCN
Channelopathies	3/56	0.038477578182643024	0.30773893208920655	0	0	4.2358131860248225	13.798922172513326	ATXN1;IDS;ABCC9
HER2 gene amplification	3/56	0.038477578182643024	0.30773893208920655	0	0	4.2358131860248225	13.798922172513326	SLC25A16;AIMP2;BRAF
Oculomotor apraxia	3/56	0.038477578182643024	0.30773893208920655	0	0	4.2358131860248225	13.798922172513326	CEP104;ATXN2;BRAF
Genetic Diseases, Inborn	12/507	0.03941249060293076	0.3125153530332229	0	0	1.8362204724409448	5.937735631970421	MECP2;AIMP2;MEF2C;SON;NSD1;PEX6;PMP22;BRAF;PIK3R1;ARID1B;PAFAH1B1;FOXP1
Cognition Disorders	7/237	0.03968607800394842	0.3125153530332229	0	0	2.291891891891892	7.395373238401031	MAOA;BRAF;SHROOM4;HDAC6;MTOR;PAFAH1B1;FOXP1
Congenital deafness	8/289	0.0400674337902488	0.3125153530332229	0	0	2.1465971475075176	6.906013881266555	MECP2;TBX15;FOXC1;PMP22;IDS;BRAF;GNS;ARID1B
Child Development Disorders, Specific	2/24	0.04013316542579769	0.3125153530332229	0	0	6.787878787878788	21.826778695455054	MECP2;PMP22
bilateral breast cancer	2/24	0.04013316542579769	0.3125153530332229	0	0	6.787878787878788	21.826778695455054	FHIT;CRLS1
Child Development Deviations	2/24	0.04013316542579769	0.3125153530332229	0	0	6.787878787878788	21.826778695455054	MECP2;PMP22
Fetal overgrowth	2/24	0.04013316542579769	0.3125153530332229	0	0	6.787878787878788	21.826778695455054	CDKN1C;NSD1
Generalized overgrowth	2/24	0.04013316542579769	0.3125153530332229	0	0	6.787878787878788	21.826778695455054	CDKN1C;NSD1
Intestinal Pseudo-Obstruction	2/24	0.04013316542579769	0.3125153530332229	0	0	6.787878787878788	21.826778695455054	HGF;IDS
Overgrowth	2/24	0.04013316542579769	0.3125153530332229	0	0	6.787878787878788	21.826778695455054	CDKN1C;NSD1
Poor eye contact	2/24	0.04013316542579769	0.3125153530332229	0	0	6.787878787878788	21.826778695455054	MECP2;MEF2C
Postural instability	2/24	0.04013316542579769	0.3125153530332229	0	0	6.787878787878788	21.826778695455054	ATXN2;ATP13A2
Familial Alzheimer Disease (FAD)	6/188	0.04015328666527207	0.3125153530332229	0	0	2.479120879120879	7.970500017612411	MEF2A;MAOB;NFIA;INSR;NFIC;OGDH
Secondary malignant neoplasm of lung	15/683	0.040308463484510844	0.31307625143536566	0	0	1.7056922012548608	5.4773082555878965	IGSF8;PRKCI;FOXC1;COL15A1;IGFBP5;SCARA5;HPGD;MAOA;EYA2;INSR;HGF;BRAF;DCN;DLC1;SASH1
Adult Hepatocellular Carcinoma	4/97	0.0405804646732989	0.31389447725732433	0	0	3.224328983009111	10.332260639873317	MECP2;FHIT;PDGFRL;FOXP1
Gilles de la Tourette syndrome	4/97	0.0405804646732989	0.31389447725732433	0	0	3.224328983009111	10.332260639873317	MAOA;LMO3;BTBD9;MAP2K5
Neoplasms	24/1236	0.040716009409528985	0.31429755624117967	0	0	1.5155879224286064	4.851599895544211	MEF2A;CDKN1C;USP8;EGFL7;GSN;FZD4;INSR;HGF;SEMA3A;BRAF;PRDM2;FOXK1;PIK3R1;ARID1B;HDAC6;MTOR;CEACAM1;HMBOX1;DLC1;CRNDE;AKAP9;OGDH;PKP4;ANGPTL1
Esophageal carcinoma	15/685	0.04117142480669209	0.3171631027542109	0	0	1.7004221918296962	5.424365217562889	CDKN1C;PRKCI;GSN;ADH1B;NR1H2;HGF;RSRC2;PRDM2;FOXK1;FHIT;ARHGAP24;MTOR;SMG6;HPGDS;DLC1
Neurodegenerative Disorders	16/745	0.04138532416295042	0.3181602369833351	0	0	1.668477366255144	5.31381501815964	GSN;MAOB;SORT1;NR1H2;HGF;MGST1;TTC19;HDAC6;MTOR;CLK1;ATXN2;ATXN1;OGDH;IDS;ATP13A2;OGT
Cholangiocarcinoma	11/455	0.04175319708178949	0.32033460979042977	0	0	1.87413884472708	5.952226089608519	HDAC4;AIMP2;PRKCI;HPGD;MAOA;DLC1;HGF;BRAF;FHIT;ARHGAP24;HDAC6
Long philtrum	6/190	0.04191532832492554	0.3209248817073059	0	0	2.451923076923077	7.777754234534465	RERE;MECP2;NSD1;BRAF;ABCC9;MTOR
Heart valve disease	3/58	0.04201964137058377	0.32107097168963294	0	0	4.0813688212927755	12.936380563569678	IDS;BRAF;LSP1
Vascular Diseases	10/401	0.04275264438153756	0.3260105493628582	0	0	1.9324448529411764	6.091692730426222	ATXN1;MAOB;IGFBP5;MAOA;SORT1;HGF;FSTL1;MAP2K5;ARHGAP24;MTOR
Insulin-resistant diabetes mellitus	2/25	0.04324833944161719	0.3283958582722947	0	0	6.492424242424242	20.391382952476295	INSR;PIK3R1
Port-Wine Stain	2/25	0.04324833944161719	0.3283958582722947	0	0	6.492424242424242	20.391382952476295	CDKN1C;NSD1
hearing impairment	8/294	0.043566058674748435	0.3283958582722947	0	0	2.108527131782946	6.60702106585348	MECP2;TBX15;FOXC1;PMP22;IDS;BRAF;GNS;ARID1B
Fibromatosis, Aggressive	3/59	0.043850044255631604	0.3283958582722947	0	0	4.008283541553504	12.533820668703028	ATXN1;CREB3L2;BRAF
Sleep Apnea Syndromes	3/59	0.043850044255631604	0.3283958582722947	0	0	4.008283541553504	12.533820668703028	GSN;PMP22;IDS
Squamous cell carcinoma of mouth	3/59	0.043850044255631604	0.3283958582722947	0	0	4.008283541553504	12.533820668703028	CALD1;FHIT;ARHGAP24
SVEINSSON CHORIORETINAL ATROPHY	3/59	0.043850044255631604	0.3283958582722947	0	0	4.008283541553504	12.533820668703028	IDS;RNPC3;PAFAH1B1
Tooth problem	3/59	0.043850044255631604	0.3283958582722947	0	0	4.008283541553504	12.533820668703028	MECP2;SON;ARID1B
Angina Pectoris	3/59	0.043850044255631604	0.3283958582722947	0	0	4.008283541553504	12.533820668703028	ATXN2;ATP2B1;SMG6
Nerve Degeneration	5/145	0.04464600451276631	0.3330520099320663	0	0	2.6811713191023534	8.33573605341224	ATXN2;IDS;VPS54;ATP13A2;TTC19
Developmental delay (disorder)	6/193	0.04464859703097782	0.3330520099320663	0	0	2.4122171945701356	7.499420176675089	MECP2;HDAC4;MEF2C;MAOB;PMP22;PAFAH1B1
Eclampsia	6/194	0.04558386978929502	0.3391061106687691	0	0	2.3992635024549918	7.409408805835608	CDKN1C;ERVFRD-1;EGFL7;IGFBP5;MAOA;INSR
Ventricular arrhythmia	3/60	0.04571968388839857	0.3391061106687691	0	0	3.937762657594557	12.148889127623873	SEMA3A;IDS;ABCC9
Xeroderma Pigmentosum	4/101	0.04592906587759689	0.3391061106687691	0	0	3.0907373888407963	9.521502139301797	HPGDS;HGF;NR1H2;BRAF
Neuromuscular Diseases	4/101	0.04592906587759689	0.3391061106687691	0	0	3.0907373888407963	9.521502139301797	MEF2A;MEF2C;COL15A1;ATXN1
Esophageal Neoplasms	14/637	0.0463429200627343	0.3391061106687691	0	0	1.7042090244337436	5.234796276334022	CDKN1C;PRKCI;GSN;ADH1B;NR1H2;HGF;RSRC2;PRDM2;FOXK1;FHIT;ARHGAP24;MTOR;AKAP13;HPGDS
Malaria, Vivax	2/26	0.04645042556545922	0.3391061106687691	0	0	6.221590909090909	19.09636232332055	HPGDS;GYPC
Yellow Fever	2/26	0.04645042556545922	0.3391061106687691	0	0	6.221590909090909	19.09636232332055	GYPC;STAT2
Hereditary nonpolyposis colorectal carcinoma	2/26	0.04645042556545922	0.3391061106687691	0	0	6.221590909090909	19.09636232332055	DLC1;BRAF
Hyperprolactinemia	2/26	0.04645042556545922	0.3391061106687691	0	0	6.221590909090909	19.09636232332055	INSR;BRAF
MOHR-TRANEBJAERG SYNDROME	2/26	0.04645042556545922	0.3391061106687691	0	0	6.221590909090909	19.09636232332055	BRAF;FHIT
Pfaundler-Hurler Syndrome	2/26	0.04645042556545922	0.3391061106687691	0	0	6.221590909090909	19.09636232332055	IDS;GNS
Glaucoma, Primary Open Angle	5/147	0.046869122899159135	0.34028246234944853	0	0	2.6431385246343964	8.089051045860945	TGFBR3;HPGDS;ATXN2;COL15A1;FOXC1
Monosomy	5/147	0.046869122899159135	0.34028246234944853	0	0	2.6431385246343964	8.089051045860945	MECP2;FOXC1;SYVN1;CD22;PAFAH1B1
Anxiety	11/464	0.04688255852385553	0.34028246234944853	0	0	1.8360472665887546	5.6185057915978405	MECP2;USP8;ATXN2;MAOA;ADH1B;NR1H2;PMP22;FHIT;TTC19;MAP2K5;FKBP5
Inflammatory Breast Carcinoma	4/102	0.047324731963057504	0.34109457337412546	0	0	3.05904346471413	9.332291948220483	STAT2;PUM1;ARHGAP24;HDAC6
Kidney Diseases	14/639	0.04734199244151864	0.34109457337412546	0	0	1.6985777777777777	5.181269613040205	CDKN1C;FOXC1;NPR1;INSR;HGF;ACACB;ARHGAP24;DCN;MTOR;HIPK2;GHR;CALD1;SAA1;UTS2
Carcinoma, Papillary	6/196	0.04749086286134387	0.34109457337412546	0	0	2.3737651821862347	7.233379865736588	CCDC80;IGFBP5;HGF;AKAP9;BRAF;HDAC6
Ganglioglioma	3/61	0.04762828393809132	0.34109457337412546	0	0	3.869673528254884	11.780557383893125	HGF;BRAF;MTOR
Hemiparesis	3/61	0.04762828393809132	0.34109457337412546	0	0	3.869673528254884	11.780557383893125	TGFBR3;COL3A1;MTOR
Leukoplakia	3/61	0.04762828393809132	0.34109457337412546	0	0	3.869673528254884	11.780557383893125	HPGDS;FHIT;ARHGAP24
Profound intellectual disabilities	3/61	0.04762828393809132	0.34109457337412546	0	0	3.869673528254884	11.780557383893125	MECP2;IDS;SHROOM4
Adenocarcinoma of pancreas	9/354	0.04794255476667444	0.34269374536254765	0	0	1.9680933852140077	5.978579145715893	MECP2;AIMP2;IL1RL1;CEACAM1;CALCRL;EYA2;BRAF;LSP1;FKBP5
Hydrops Fetalis	4/103	0.0487437572176149	0.34760240666601927	0	0	3.0279898218829517	9.14809667864452	CALCRL;NPR1;PEX6;BRAF
Multiple polyps	3/62	0.049575554188959134	0.34760240666601927	0	0	3.803892504994522	11.427872305226096	PRDM2;BRAF;MTOR
Phyllodes Tumor	3/62	0.049575554188959134	0.34760240666601927	0	0	3.803892504994522	11.427872305226096	FHIT;DCN;MTOR
Respiratory Distress Syndrome	2/27	0.04973658008839511	0.34760240666601927	0	0	5.972424242424243	17.923332341340387	HPGDS;BRAF
Encephalopathy, Toxic	2/27	0.04973658008839511	0.34760240666601927	0	0	5.972424242424243	17.923332341340387	SRSF5;MTOR
Toxic Encephalitis	2/27	0.04973658008839511	0.34760240666601927	0	0	5.972424242424243	17.923332341340387	SRSF5;MTOR
Visual field defects	2/27	0.04973658008839511	0.34760240666601927	0	0	5.972424242424243	17.923332341340387	TGFBR3;COL3A1
Bulbar palsy	2/27	0.04973658008839511	0.34760240666601927	0	0	5.972424242424243	17.923332341340387	ATXN1;GSN
Childhood Cerebral Astrocytoma	2/27	0.04973658008839511	0.34760240666601927	0	0	5.972424242424243	17.923332341340387	HGF;BRAF
Generalized hyperpigmentation	2/27	0.04973658008839511	0.34760240666601927	0	0	5.972424242424243	17.923332341340387	INSR;BRAF
Generalized vitiligo	2/27	0.04973658008839511	0.34760240666601927	0	0	5.972424242424243	17.923332341340387	RERE;FOXP1
Intracranial Astrocytoma	2/27	0.04973658008839511	0.34760240666601927	0	0	5.972424242424243	17.923332341340387	HGF;BRAF
Fetal Growth Retardation	8/304	0.05115520667971716	0.3537905411583987	0	0	2.0362455478734547	6.053536061831452	CDKN1C;RERE;INSR;BRAF;PIK3R1;ARID1B;HDAC6;MTOR
Speech impairment	6/200	0.0514513313136005	0.3537905411583987	0	0	2.3243457573354482	6.896610322406802	MECP2;BBS1;MEF2C;PIK3R1;FOXP1;DHTKD1
Bulbo-Spinal Atrophy, X-Linked	3/63	0.051561191159002095	0.3537905411583987	0	0	3.740304182509506	11.08994953236532	ATXN2;ATXN1;INSR
Large, late-closing fontanelle	3/63	0.051561191159002095	0.3537905411583987	0	0	3.740304182509506	11.08994953236532	CDKN1C;HPGD;NSD1
Abnormality of the dentition	3/63	0.051561191159002095	0.3537905411583987	0	0	3.740304182509506	11.08994953236532	MECP2;SON;ARID1B
Wide bregma sutures	3/63	0.051561191159002095	0.3537905411583987	0	0	3.740304182509506	11.08994953236532	CDKN1C;HPGD;NSD1
gliosarcoma	3/63	0.051561191159002095	0.3537905411583987	0	0	3.740304182509506	11.08994953236532	HGF;BRAF;TACC1
Large bregma sutures	3/63	0.051561191159002095	0.3537905411583987	0	0	3.740304182509506	11.08994953236532	CDKN1C;HPGD;NSD1
Large fontanelle	3/63	0.051561191159002095	0.3537905411583987	0	0	3.740304182509506	11.08994953236532	CDKN1C;HPGD;NSD1
Neuro-degenerative disease	3/63	0.051561191159002095	0.3537905411583987	0	0	3.740304182509506	11.08994953236532	ATXN2;IDS;TTC19
Eosinophil count procedure	6/201	0.052472090700969046	0.358499712999653	0	0	2.312307692307692	6.815466471105365	RERE;IL1RL1;RAB5B;ATXN2;ATXN1;SIK3
Eosinophil count result	6/201	0.052472090700969046	0.358499712999653	0	0	2.312307692307692	6.815466471105365	RERE;IL1RL1;RAB5B;ATXN2;ATXN1;SIK3
GASTRIC CANCER, INTESTINAL	2/28	0.05310401907454376	0.358499712999653	0	0	5.742424242424242	16.856901666119466	HPGDS;ARHGAP24
Hyperglycemia, Postprandial	2/28	0.05310401907454376	0.358499712999653	0	0	5.742424242424242	16.856901666119466	COL3A1;INSR
Pain, Postoperative	2/28	0.05310401907454376	0.358499712999653	0	0	5.742424242424242	16.856901666119466	MAOB;MAOA
Cerebral Astrocytoma	2/28	0.05310401907454376	0.358499712999653	0	0	5.742424242424242	16.856901666119466	HGF;BRAF
Depressed philtrum	2/28	0.05310401907454376	0.358499712999653	0	0	5.742424242424242	16.856901666119466	NSD1;BRAF
Malignant Bone Neoplasm	2/28	0.05310401907454376	0.358499712999653	0	0	5.742424242424242	16.856901666119466	MTOR;FOXP1
Reactive airway disease	2/28	0.05310401907454376	0.358499712999653	0	0	5.742424242424242	16.856901666119466	BBS1;IDS
Reticulocyte count (procedure)	6/202	0.05350514337708623	0.35981147598541774	0	0	2.300392464678179	6.735497358910868	AIMP2;ATXN2;ATXN1;MAST2;USP34;ATP11A
Retinopathy of Prematurity	3/64	0.05358487869068738	0.35981147598541774	0	0	3.678800723056785	10.765967512026805	ZNF197;FZD4;HGF
Extrapyramidal sign	3/64	0.05358487869068738	0.35981147598541774	0	0	3.678800723056785	10.765967512026805	ATXN1;MAOB;MAOA
Melanocytic nevus	6/203	0.054550504668064305	0.36564368520391144	0	0	2.28859820382663	6.656681537923825	CDKN1C;COL3A1;MAOA;HGF;BRAF;ARHGAP24
White Blood Cell Count procedure	4/107	0.05465267323063379	0.3656778331435124	0	0	2.9098050841176906	8.458096733604878	RERE;ATXN1;FKBP5;SMG6
Developmental regression	5/154	0.055160541269963385	0.36776948489195055	0	0	2.518064234102188	7.296109785676185	MECP2;SON;MAOA;PEX6;ROGDI
Invasive Carcinoma	5/154	0.055160541269963385	0.36776948489195055	0	0	2.518064234102188	7.296109785676185	GSN;HGF;MAST2;BRAF;FHIT
Stress, Psychological	3/65	0.05564628849521476	0.36833682127458656	0	0	3.619281246167055	10.455162134959886	MECP2;MAOA;FKBP5
FRIEDREICH ATAXIA 1	3/65	0.05564628849521476	0.36833682127458656	0	0	3.619281246167055	10.455162134959886	ATXN1;PHF1;PIP5K1B
Carcinoma, Lewis Lung	4/108	0.05618786015357825	0.36833682127458656	0	0	2.881679389312977	8.296512177379656	AIMP2;IL1RL1;HGF;BRAF
